strSD			strLD			strED			strHS			strLTD
Normal
2005/08/24 15:00:00	2005/09/01 08:46:15	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:46:15	B4
2005/08/24 15:00:00	2005/09/01 08:48:49	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:48:49	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:48:49	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:48:49	ST
2005/08/24 15:00:00	2005/09/01 08:48:49	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:48:49	B4
2005/08/24 15:00:00	2005/09/01 08:51:24	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:51:24	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:51:24	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:51:24	ST
2005/08/24 15:00:00	2005/09/01 08:51:24	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:51:24	B4
2005/08/24 15:00:00	2005/09/01 08:52:35	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:52:35	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:52:35	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:52:35	ST
2005/08/24 15:00:00	2005/09/01 08:52:35	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:52:35	B4
2005/08/24 15:00:00	2005/09/01 08:53:35	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:53:35	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:53:35	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:53:35	ST
2005/08/24 15:00:00	2005/09/01 08:53:35	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:53:35	B4
2005/08/24 15:00:00	2005/09/01 08:54:12	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:54:12	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:54:12	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:54:12	ST
2005/08/24 15:00:00	2005/09/01 08:54:12	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:54:12	B4
2005/08/24 15:00:00	2005/09/01 08:55:43	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:55:43	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:55:43	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:55:43	ST
2005/08/24 15:00:00	2005/09/01 08:55:43	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:55:43	B4
2005/08/24 15:00:00	2005/09/01 08:56:28	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:56:28	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:56:28	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:56:28	ST
2005/08/24 15:00:00	2005/09/01 08:56:28	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:56:28	B4
2005/08/24 15:00:00	2005/09/01 08:57:43	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:57:43	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 08:57:43	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:57:43	ST
2005/08/24 15:00:00	2005/09/01 08:57:43	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 08:57:43	B4
2005/08/24 15:00:00	2005/09/01 09:09:10	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 09:09:10	AF 7/-22 day(s)
2005/08/24 15:00:00	2005/09/01 09:09:10	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 09:09:10	ST
2005/08/24 15:00:00	2005/09/01 09:09:10	2005/09/01 06:56:41	1999/12/10 00:00:00	2005/09/01 09:09:10	B4
